classe,formato_chapeu,superficie_chapeu,cor_chapeu,machucados,odor,fixacao_lamina,espacamento_lamina,tamanho_lamina,cor_lamina,formato_caule,raiz_caule,superficie_caule_acima_anel,superficie_caule_abaixo_anel,cor_caule_acima_anel,cor_caule_abaixo_anel,tipo_veu,cor_veu,numero_aneis,tipo_anel,cor_esporos,populacao,habitat
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,nodoso,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
comestivel,convexo,lisa,canela,sim,nenhum,livre,proxima,larga,branca,alargando,bulbosa,lisa,lisa,branca,branca,parcial,branca,dois,pendente,branca,varias,caminhos
venenoso,convexo,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,nodoso,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
comestivel,sino,fibrosa,branco,nao,nenhum,livre,lotada,larga,cinza,alargando,desconhecida,lisa,lisa,branca,branca,parcial,branca,dois,pendente,branca,numerosa,gramado
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
comestivel,nodoso,fibrosa,branco,nao,nenhum,livre,lotada,larga,cinza,alargando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,dois,pendente,branca,dispersa,gramado
venenoso,convexo,lisa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,nodoso,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,nodoso,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,nodoso,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,lisa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,nodoso,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,nodoso,escamosa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
comestivel,sino,lisa,cinza,nao,nenhum,livre,lotada,larga,branca,alargando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,dois,pendente,branca,numerosa,gramado
venenoso,convexo,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,escamosa,marrom,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
comestivel,nodoso,lisa,branco,nao,nenhum,livre,lotada,larga,cinza,alargando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,dois,pendente,branca,dispersa,gramado
venenoso,achatado,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,achatado,escamosa,vermelho,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,achatado,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,achatado,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,branca,parcial,branca,um,evanescente,branca,varias,florestas
comestivel,sino,fibrosa,cinza,nao,nenhum,livre,lotada,larga,rosa,alargando,desconhecida,sedosa,lisa,branca,branca,parcial,branca,dois,pendente,branca,numerosa,gramado
venenoso,nodoso,escamosa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,escamosa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,branca,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,nodoso,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,rosa,parcial,branca,um,evanescente,branca,varias,folhas
venenoso,convexo,lisa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
comestivel,nodoso,lisa,branco,nao,nenhum,livre,lotada,larga,cinza,alargando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,dois,pendente,branca,dispersa,gramado
venenoso,achatado,lisa,vermelho,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,lisa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,florestas
venenoso,convexo,lisa,marrom,nao,peixe,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,lisa,rosa,rosa,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,nodoso,lisa,vermelho,nao,fetido,livre,proxima,estreita,bege,afinando,desconhecida,lisa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,caminhos
venenoso,nodoso,escamosa,marrom,nao,picante,livre,proxima,estreita,bege,afinando,desconhecida,sedosa,sedosa,branca,branca,parcial,branca,um,evanescente,branca,varias,folhas
